San Francisco Museum of Modern Art,151 Third Street,San Francisco,CA,94103,415 357 4000,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d105418-Reviews-San_Francisco_Museum_of_Modern_Art-San_Francisco_California.html
Baker Beach,1504 Pershing Dr,San Francisco,CA,"",(415) 561-4323,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d754023-Reviews-Baker_Beach-San_Francisco_California.html
Lincoln Park,Clement Street at 34th Avenue,San Francisco,CA,"",415-666-7201,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d156548-Reviews-Lincoln_Park-San_Francisco_California.html
SF Playhouse,"450 Post Street, 2nd Floor",San Francisco,CA,94102,415.677.9596,"Owner description: Founded by Susi Damilano and Bill English in 2003, the SF Playhouse is Union Square's intimate, professional theatre. Using Equity actors and world class design, the SF Playhouse, about which the San Francisco Chronicle raved, ""San Francisco's newest theatre isn't just another tiny stage carved out of a storefront . . . its an enticing introduction to a new company,"" has become an intimate theatre alternative to the traditional Union Square theatre fare, garnering 20 Bay Area Theatre Critic nominations in its first year. Providing a creative home and inspiring environment where actors, directors, writers, designers, and theatre lovers converge, SF Playhouse, hailed as a ""small delicacy"" by SF Weekly and ""eclectic"" by the San Francsico Bay Guardian, strives to create works that celebrate the human spirit. « less  San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church",http://www.tripadvisor.com/Attraction_Review-g60713-d1873656-Reviews-SF_Playhouse-San_Francisco_California.html
Pier 39,Beach Street & The Embarcadero,San Francisco,CA,94133,415 705 5500,"Owner description: This third most visited attraction in the U.S. is a hive of activity with rides, entertainment, restaurants, shops and lively street entertainers. You can easily hop a ferry across the bay to Alcatraz or Tiburon, but don't miss the celebrated sea lion colony that inhabits the nearby abandoned docks. « less  San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church",http://www.tripadvisor.com/Attraction_Review-g60713-d102779-Reviews-Pier_39-San_Francisco_California.html
San Francisco City Hall,1 Dr Carlton B Goodlett Place,San Francisco,CA,94102,415-701-2311,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d144407-Reviews-San_Francisco_City_Hall-San_Francisco_California.html
Cliff House,1090 Point Lobos,San Francisco,CA,94121,415 386 3330,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d615578-Reviews-Cliff_House-San_Francisco_California.html
Little Italy,"",San Francisco,CA,"",Website,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d142403-Reviews-Little_Italy-San_Francisco_California.html
Golden Gate Promenade,Marina Blvd. at Baker St.,San Francisco,CA,94129,Update attraction details,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d156469-Reviews-Golden_Gate_Promenade-San_Francisco_California.html
The Embarcadero,Embarcadero Blvd,San Francisco,CA,94111,Website,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d103850-Reviews-The_Embarcadero-San_Francisco_California.html
Coit Tower,1 Telegraph Hill Boulevard,San Francisco,CA,94133,415 362 0808,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d104674-Reviews-Coit_Tower-San_Francisco_California.html
USS Pampanito,Pier 45 @ Fisherman Wharf,San Francisco,CA,94133,415-775-1943,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d104530-Reviews-USS_Pampanito-San_Francisco_California.html
Fort Funston,Off Skyline Blvd. (Part of the Golden Gate National Recreation Area),San Francisco,CA,"",415-239-2366,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d255292-Reviews-Fort_Funston-San_Francisco_California.html
San Francisco Bay Bridge,"",San Francisco,CA,94105,510 286 4444,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d156622-Reviews-San_Francisco_Bay_Bridge-San_Francisco_California.html
Conservatory of Flowers,John F. Kennedy Drive,San Francisco,CA,94118,415 666 7001; 415 831 2700,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d117151-Reviews-Conservatory_of_Flowers-San_Francisco_California.html
Nob Hill,"",San Francisco,CA,94109,Website,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d110240-Reviews-Nob_Hill-San_Francisco_California.html
Haas - Lilienthal House,2007 Franklin Street at Washington Street,San Francisco,CA,94109,415 441 3004,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d127938-Reviews-Haas_Lilienthal_House-San_Francisco_California.html
Balmy Street Murals,Balmy Street,San Francisco,CA,"",Update attraction details,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d2155273-Reviews-Balmy_Street_Murals-San_Francisco_California.html
Chinatown,Grant Avenue,San Francisco,CA,94108,888-212-3203,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d108679-Reviews-Chinatown-San_Francisco_California.html
Fisherman's Wharf,Jefferson Street,San Francisco,CA,94133,415 391 2000 ;888 WHARFSF,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d108678-Reviews-Fisherman_s_Wharf-San_Francisco_California.html
North Beach,Broadway at Columbus Avenue,San Francisco,CA,94111,Website,San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church,http://www.tripadvisor.com/Attraction_Review-g60713-d110239-Reviews-North_Beach-San_Francisco_California.html
The Castro,Castro and Market Sts. is the heart of the Castro,San Francisco,CA,94114,415-391-2000,"Owner description: San Francisco's famous gay and lesbian neighborhood is filled with interesting cafes, bars and shops worth exploring. The Castro Theatre draws movie buffs year-round with film festivals and movies of every genre. « less  San Francisco Magic Show Marin Headlands Marrakech Magic Theater Lands End Golden Gate Bridge Alcatraz AT&T Park San Francisco Bay Beach Blanket Babylon San Francisco Opera Walt Disney Family Museum Legion of Honor Twin Peaks Golden Gate Park Palace of Fine Arts Crissy Field Asian Art Museum San Francisco Symphony Cable Car Museum Glide Memorial United Methodist Church",http://www.tripadvisor.com/Attraction_Review-g60713-d183745-Reviews-The_Castro-San_Francisco_California.html
